,z3-base,z3-base,z3-base,z3-base,z3-base,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later
,runtime,peak_memory_kbytes,answer,arith-nra-calls,arith-nla-calls,runtime,peak_memory_kbytes,answer,arith-nra-calls,arith-nla-calls,arith-check-assignment-calls,arith-used-check-assignment,runtime,peak_memory_kbytes,answer,arith-nra-calls,arith-nla-calls,arith-check-assignment-calls,arith-used-check-assignment
20210219-Dartagnan/ReachSafety-Loops/mannadiv_unwindbound100-O0.smt2,402,45508,unsat,,,453,43448,unsat,,,,0,420,42692,unsat,,,,0
20210219-Dartagnan/ReachSafety-Loops/cohencu-ll_unwindbound5-O0.smt2,427,42684,unsat,,,479,42680,unsat,,,,0,453,42684,unsat,,,,0
20210219-Dartagnan/ReachSafety-Loops/ps4-ll_valuebound50-O0.smt2,480,43468,unsat,,,434,45496,unsat,,,,0,431,42688,unsat,,,,0
20210219-Dartagnan/ReachSafety-Loops/cohencu-ll_valuebound1-O0.smt2,506,44720,unsat,,,439,42680,unsat,,,,0,438,41912,unsat,,,,0
20210219-Dartagnan/ReachSafety-Loops/geo1-ll_valuebound100-O0.smt2,519,42680,unsat,,,473,43452,unsat,,,,0,441,43464,unsat,,,,0
20210219-Dartagnan/ReachSafety-Loops/ps3-ll_unwindbound5-O0.smt2,426,42688,unsat,,,486,43444,unsat,,,,0,404,41904,unsat,,,,0
20210219-Dartagnan/ReachSafety-Loops/hard2-O0.smt2,1408,158840,unsat,1.0,19.0,1941,158836,unsat,1.0,19.0,,0,1479,158840,unsat,1.0,19.0,,0
20210219-Dartagnan/ReachSafety-Loops/gauss_sum.i.p+lhb-reducer-O0.smt2,489,42684,unsat,1.0,6.0,469,43452,unsat,1.0,8.0,3.0,0,406,41908,unsat,1.0,6.0,,0
20210219-Dartagnan/ReachSafety-Loops/lcm1_valuebound20-O0.smt2,494,42668,unsat,11.0,44.0,525,43452,unsat,11.0,44.0,,0,596,41916,unsat,11.0,44.0,,0
20210219-Dartagnan/ReachSafety-Loops/geo1-u_valuebound2-O0.smt2,549,43440,unsat,9.0,56.0,558,42672,unsat,9.0,56.0,,0,601,42688,unsat,9.0,56.0,,0
20210219-Dartagnan/ReachSafety-Loops/lcm1_valuebound100-O0.smt2,512,42696,unsat,11.0,44.0,564,42676,unsat,11.0,44.0,,0,549,43444,unsat,11.0,44.0,,0
20210219-Dartagnan/ReachSafety-Loops/mannadiv_valuebound50-O0.smt2,479,41904,unsat,,19.0,416,44704,unsat,,19.0,,0,537,42684,unsat,,19.0,,0
20210219-Dartagnan/ReachSafety-Loops/geo2-ll_unwindbound100-O0.smt2,432,42680,unsat,,,381,43456,unsat,,,,0,454,43956,unsat,,,,0
20210219-Dartagnan/ReachSafety-Loops/hard-ll_valuebound2-O0.smt2,690,50688,unsat,8.0,25.0,590,50816,unsat,8.0,25.0,,0,711,50712,unsat,8.0,25.0,,0
20210219-Dartagnan/ReachSafety-Loops/lcm1_valuebound1-O0.smt2,527,43456,unsat,2.0,15.0,418,45488,unsat,2.0,15.0,,0,490,44724,unsat,2.0,15.0,,0
20210219-Dartagnan/ReachSafety-Loops/ps4-ll-O0.smt2,488,42684,unsat,,,448,41912,unsat,,,,0,454,42676,unsat,,,,0
20210219-Dartagnan/ReachSafety-Loops/egcd3-ll_valuebound5-O0.smt2,474,41896,unsat,,,508,42680,unsat,,,,0,480,42672,unsat,,,,0
20210219-Dartagnan/ReachSafety-Loops/ps6-ll_unwindbound1-O0.smt2,461,42676,unsat,,,457,44912,unsat,,,,0,449,42692,unsat,,,,0
20210219-Dartagnan/ReachSafety-Loops/egcd3-ll_valuebound20-O0.smt2,384,42688,unsat,,,439,44724,unsat,,,,0,409,43472,unsat,,,,0
20210219-Dartagnan/ConcurrencySafety-Main/scull-O0.smt2,23025,129416,unsat,1.0,1875.0,22146,130432,unsat,1.0,1875.0,,0,26811,130184,unsat,1.0,1875.0,,0
20210219-Dartagnan/ConcurrencySafety-Main/race-2_1-container_of-O0.smt2,63040,3840,timeout,,,63028,3840,timeout,,,,0,63032,3072,timeout,,,,0
20210219-Dartagnan/ConcurrencySafety-Main/25_stack_longer-2-O0.smt2,1800,405836,unsat,,,1704,406552,unsat,,,,0,1629,406796,unsat,,,,0
20210219-Dartagnan/ConcurrencySafety-Main/26_stack_cas_longest-2-O0.smt2,7254,2290428,unsat,,,7806,2290444,unsat,,,,0,7585,2289872,unsat,,,,0
20210219-Dartagnan/ConcurrencySafety-Main/pthread-demo-datarace-2-O0.smt2,2379,344228,unsat,,,2164,344896,unsat,,,,0,2350,343660,unsat,,,,0
20210219-Dartagnan/ConcurrencySafety-Main/race-2_2-container_of-O0.smt2,63032,3840,timeout,,,63044,3072,timeout,,,,0,63034,3072,timeout,,,,0
20210219-Dartagnan/ConcurrencySafety-Main/race-3_1-container_of-global-O0.smt2,63038,3840,timeout,,,63034,3072,timeout,,,,0,63039,3840,timeout,,,,0
20210219-Dartagnan/ConcurrencySafety-Main/singleton_with-uninit-problems-O0.smt2,886,151456,unsat,,,964,150688,unsat,,,,0,1024,150692,unsat,,,,0
20210219-Dartagnan/ConcurrencySafety-Main/37_stack_lock_p0_vs_concur-O0.smt2,4491,338152,unsat,,,5782,336940,unsat,,,,0,5632,338160,unsat,,,,0
20210219-Dartagnan/ConcurrencySafety-Main/race-2_4-container_of-O0.smt2,63040,3840,timeout,,,63041,3072,timeout,,,,0,63032,3072,timeout,,,,0
20210219-Dartagnan/ConcurrencySafety-Main/26_stack_cas_longest-1-O0.smt2,7247,2288568,unsat,,,6282,2288732,unsat,,,,0,7895,2288524,unsat,,,,0
20210219-Dartagnan/ConcurrencySafety-Main/25_stack_longest-1-O0.smt2,8090,2296616,unsat,,,9314,2297736,unsat,,,,0,7618,2296548,unsat,,,,0
20210219-Dartagnan/ConcurrencySafety-Main/25_stack_longer-1-O0.smt2,1623,408276,unsat,,,1539,407944,unsat,,,,0,1744,408248,unsat,,,,0
20210219-Dartagnan/ConcurrencySafety-Main/race-2_5-container_of-O0.smt2,63045,3840,timeout,,,63034,3072,timeout,,,,0,63033,3072,timeout,,,,0
20210219-Dartagnan/ConcurrencySafety-Main/28-race_reach_45-escape_racing-O0.smt2,27386,209756,sat,,,24574,209752,sat,,,,0,19942,209332,sat,,,,0
20210219-Dartagnan/ConcurrencySafety-Main/26_stack_cas_longer-1-O0.smt2,1593,398272,unsat,,,1641,398272,unsat,,,,0,1614,398268,unsat,,,,0
20210219-Dartagnan/ConcurrencySafety-Main/pthread-demo-datarace-1-O0.smt2,1166,172596,unsat,,,1122,172944,unsat,,,,0,1199,172496,unsat,,,,0
20210219-Dartagnan/ConcurrencySafety-Main/race-2_3-container_of-O0.smt2,63041,3072,timeout,,,63030,3840,timeout,,,,0,63037,3840,timeout,,,,0
20210219-Dartagnan/ConcurrencySafety-Main/singleton-O0.smt2,31305,217260,sat,,,39342,217260,sat,,,,0,38725,217820,sat,,,,0
20210219-Dartagnan/ConcurrencySafety-Main/25_stack_longest-2-O0.smt2,8121,2297504,unsat,,,6714,2296236,unsat,,,,0,8204,2295740,unsat,,,,0
20210219-Dartagnan/ConcurrencySafety-Main/race-3_2-container_of-global-O0.smt2,63029,3072,timeout,,,63035,3072,timeout,,,,0,63030,3072,timeout,,,,0
20210219-Dartagnan/ConcurrencySafety-Main/36_stack_cas_p0_vs_concur-O0.smt2,5857,245772,unsat,,,6228,245648,unsat,,,,0,6134,245272,unsat,,,,0
20210219-Dartagnan/ConcurrencySafety-Main/28-race_reach_46-escape_racefree-O0.smt2,35707,220476,unsat,,,33112,221480,unsat,,,,0,25380,221768,unsat,,,,0
20210219-Dartagnan/ConcurrencySafety-Main/26_stack_cas_longer-2-O0.smt2,1671,397500,unsat,,,1420,398128,unsat,,,,0,1675,397488,unsat,,,,0
2019-ezsmt/car/inst6.ez.smt2,477,42688,sat,1.0,4.0,406,42688,sat,1.0,4.0,,0,469,42696,sat,1.0,4.0,,0
2019-ezsmt/car/inst3.ez.smt2,472,42684,sat,1.0,3.0,454,42708,sat,1.0,3.0,,0,422,42684,sat,1.0,3.0,,0
2019-ezsmt/car/inst1.ez.smt2,393,42696,sat,,3.0,488,42684,sat,,3.0,,0,484,42692,sat,,3.0,,0
2019-ezsmt/car/inst8.ez.smt2,481,42672,sat,1.0,3.0,475,42688,sat,1.0,3.0,,0,502,44720,sat,1.0,3.0,,0
2019-ezsmt/car/inst7.ez.smt2,422,43456,sat,1.0,3.0,386,42672,sat,1.0,3.0,,0,463,41912,sat,1.0,3.0,,0
2019-ezsmt/car/inst4.ez.smt2,443,43472,sat,1.0,3.0,454,42684,sat,1.0,3.0,,0,467,42704,sat,1.0,3.0,,0
2019-ezsmt/car/inst2.ez.smt2,422,42680,sat,,3.0,447,41916,sat,,3.0,,0,428,43468,sat,,3.0,,0
2019-ezsmt/car/inst5.ez.smt2,384,41916,sat,,3.0,448,42696,sat,,3.0,,0,487,41908,sat,,3.0,,0
UltimateLassoRanker/CookSeeZuleger-2013TACAS-Fig7a-alloca_true-termination.c.i_Iteration8_Lasso+nonterminationTemplate.smt2,533,43476,unsat,,,509,42688,unsat,,,,0,521,42688,unsat,,,,0
UltimateLassoRanker/b.15-alloca_true-termination.c.i_Iteration4_Lasso+nonterminationTemplate.smt2,943,43452,unsat,,,833,42676,unsat,,,,0,866,42684,unsat,,,,0
UltimateLassoRanker/diff-alloca_true-termination.c.i_Iteration7_Lasso+nonterminationTemplate.smt2,548,43460,unsat,,,521,42684,unsat,,,,0,491,42688,unsat,,,,0
UltimateLassoRanker/GulwaniJainKoskinen-2009PLDI-Fig1-alloca_true-termination.c.i_Iteration3_Lasso+nonterminationTemplate.smt2,545,43448,unsat,,,535,42704,unsat,,,,0,515,42684,unsat,,,,0
UltimateLassoRanker/LarrazOliverasRodriguez-CarbonellRubio-2013FMCAD-Fig1-alloca_unknown-termination.c.i_Iteration7_Lasso+nonterminationTemplate.smt2,435,43452,unsat,,,502,42672,unsat,,,,0,540,44728,unsat,,,,0
UltimateLassoRanker/b.07-alloca_true-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2,771,44708,unsat,,,826,42680,unsat,,,,0,761,42668,unsat,,,,0
UltimateLassoRanker/a.07-alloca_true-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2,795,43460,unsat,,,878,42672,unsat,,,,0,829,43448,unsat,,,,0
UltimateLassoRanker/LarrazOliverasRodriguez-CarbonellRubio-2013FMCAD-Fig1-alloca_unknown-termination.c.i_Iteration4_Lasso+nonterminationTemplate.smt2,483,44224,unsat,,,497,41904,unsat,,,,0,432,43440,unsat,,,,0
UltimateLassoRanker/java_AG313-alloca_true-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2,514,43452,unsat,,,586,43448,unsat,,,,0,623,41916,unsat,,,,0
UltimateLassoRanker/substring-alloca_true-termination.c.i_Iteration5_Lasso+nonterminationTemplate.smt2,526,43448,unsat,,,587,43456,unsat,,,,0,562,42692,unsat,,,,0
UltimateLassoRanker/b.13-alloca_true-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2,739,45544,unsat,,,737,45500,unsat,,,,0,690,42684,unsat,,,,0
UltimateLassoRanker/openbsd_cstpncpy-alloca_true-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2,455,44720,unsat,,,494,43456,unsat,,,,0,519,43452,unsat,,,,0
UltimateLassoRanker/BradleyMannaSipma-2005ICALP-Fig1-alloca_unknown-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2,435,42696,sat,,1.0,398,42672,sat,,1.0,,0,392,42672,sat,,1.0,,0
UltimateLassoRanker/BradleyMannaSipma-2005CAV-Fig1-modified-alloca_unknown-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2,435,43472,sat,,1.0,529,42676,sat,,1.0,,0,463,42672,sat,,1.0,,0
UltimateLassoRanker/LarrazOliverasRodriguez-CarbonellRubio-2013FMCAD-Fig1-alloca_unknown-termination.c.i_Iteration6_Lasso+nonterminationTemplate.smt2,486,42672,unsat,,,489,42680,unsat,,,,0,505,42708,unsat,,,,0
UltimateLassoRanker/b.17-alloca_true-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2,799,43448,unsat,,,898,43472,unsat,,,,0,676,42672,unsat,,,,0
UltimateLassoRanker/a.06-alloca_true-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2,844,42688,unsat,,,772,42680,unsat,,,,0,702,42672,unsat,,,,0
UltimateLassoRanker/Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination.c.i_Iteration4_Lasso+nonterminationTemplate.smt2,515,42692,unsat,,,565,43468,unsat,,,,0,412,42672,unsat,,,,0
UltimateLassoRanker/openbsd_cstrstr-alloca_true-termination.c.i_Iteration8_Lasso+nonterminationTemplate.smt2,762,42676,unsat,,,723,43440,unsat,,,,0,727,41912,unsat,,,,0
UltimateLassoRanker/HarrisLalNoriRajamani-2010SAS-Fig2-alloca_unknown-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2,452,42672,sat,,1.0,529,43472,sat,,1.0,,0,441,42676,sat,,1.0,,0
UltimateLassoRanker/twisted-alloca_true-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2,659,41900,unsat,,,685,44732,unsat,,,,0,733,45500,unsat,,,,0
UltimateLassoRanker/Urban-2013WST-Fig1-alloca_false-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2,434,42684,sat,,,475,41916,sat,,,,0,433,42684,sat,,,,0
UltimateLassoRanker/flag-alloca_true-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2,760,42684,unsat,,,775,43448,unsat,,,,0,958,42716,unsat,,,,0
UltimateLassoRanker/c.03-alloca_true-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2,655,42716,unsat,,,873,45512,unsat,,,,0,782,42684,unsat,,,,0
UltimateLassoRanker/ChenFlurMukhopadhyay-2012SAS-Fig1-alloca_true-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2,532,41912,unsat,,,476,41912,unsat,,,,0,387,44720,unsat,,,,0
UltimateLassoRanker/Masse-alloca_true-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2,461,43468,unsat,,,440,42668,unsat,,,,0,381,43464,unsat,,,,0
UltimateLassoRanker/Velroyen-alloca_false-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2,461,42668,sat,,,392,41912,sat,,,,0,442,42688,sat,,,,0
UltimateLassoRanker/Avery-2006FLOPS-Tabel1_true-alloca_true-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2,658,41896,unsat,,,619,41928,unsat,,,,0,698,42692,unsat,,,,0
UltimateLassoRanker/BradleyMannaSipma-2005CAV-Fig1-alloca_unknown-termination.c.i_Iteration5_Lasso+nonterminationTemplate.smt2,508,42700,unsat,,,563,42688,unsat,,,,0,502,43472,unsat,,,,0
UltimateLassoRanker/PodelskiRybalchenko-2004VMCAI-Ex2-alloca_false-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2,426,42688,sat,,,475,42684,sat,,,,0,419,44744,sat,,,,0
UltimateLassoRanker/BrockschmidtCookFuhs-2013CAV-Fig1-alloca_true-termination.c.i_Iteration3_Lasso+nonterminationTemplate.smt2,493,42684,unsat,,,427,41908,unsat,,,,0,484,42684,unsat,,,,0
UltimateLassoRanker/b.09-no-inv_assume-alloca_true-termination.c.i_Iteration4_Lasso+nonterminationTemplate.smt2,587,42704,unsat,,,547,42672,unsat,,,,0,444,42676,unsat,,,,0
20230328-sqrtmodinv-hoenicke/sqrtStep2a.smt2,439,42700,unsat,3.0,21.0,391,42696,unsat,3.0,22.0,1.0,0,447,41912,unsat,3.0,21.0,,0
20230328-sqrtmodinv-hoenicke/modSimpleTest.smt2,829,42688,unsat,34.0,245.0,621,42700,unsat,47.0,220.0,30.0,0,586,42684,unsat,34.0,245.0,,0
20230328-sqrtmodinv-hoenicke/modInvStepSimplified.smt2,63026,3072,timeout,,,63023,3072,timeout,,,,0,63023,3840,timeout,,,,0
20230328-sqrtmodinv-hoenicke/sqrtStep1.smt2,411,41908,unsat,2.0,24.0,412,43460,unsat,2.0,24.0,,0,531,42696,unsat,2.0,24.0,,0
20230328-sqrtmodinv-hoenicke/modInvInitial.smt2,63031,3840,timeout,,,63025,3072,timeout,,,,0,63019,3840,timeout,,,,0
20230328-sqrtmodinv-hoenicke/modInv64.smt2,63025,3072,timeout,,,63027,3840,timeout,,,,0,63026,3840,timeout,,,,0
20230328-sqrtmodinv-hoenicke/modInv16.smt2,63025,3072,timeout,,,63027,3072,timeout,,,,0,63029,3840,timeout,,,,0
20230328-sqrtmodinv-hoenicke/sqrtStep3.smt2,481,42684,unsat,3.0,22.0,443,42680,unsat,3.0,22.0,1.0,0,404,43472,unsat,3.0,22.0,,0
20230328-sqrtmodinv-hoenicke/modInv128.smt2,63028,3072,timeout,,,63029,3840,timeout,,,,0,63025,3072,timeout,,,,0
20230328-sqrtmodinv-hoenicke/sqrtStepFinal.smt2,63026,3072,timeout,,,63023,3840,timeout,,,,0,63026,3072,timeout,,,,0
20230328-sqrtmodinv-hoenicke/sqrtStep3a.smt2,478,42676,unsat,4.0,30.0,487,41924,unsat,4.0,30.0,,0,507,43444,unsat,4.0,30.0,,0
20230328-sqrtmodinv-hoenicke/sqrtStep2.smt2,450,41912,unsat,3.0,21.0,420,42676,unsat,3.0,22.0,1.0,0,387,41912,unsat,3.0,21.0,,0
20230328-sqrtmodinv-hoenicke/sqrtStep5.smt2,402,42676,unsat,3.0,22.0,415,41916,unsat,3.0,22.0,1.0,0,493,42668,unsat,3.0,22.0,,0
20230328-sqrtmodinv-hoenicke/modInvStep.smt2,63026,3072,timeout,,,63030,3072,timeout,,,,0,63028,3840,timeout,,,,0
20230328-sqrtmodinv-hoenicke/sqrtStep6a.smt2,466,42704,unsat,3.0,26.0,472,43452,unsat,6.0,40.0,1.0,0,466,42684,unsat,3.0,26.0,,0
20230328-sqrtmodinv-hoenicke/sqrtStep1a.smt2,514,41896,unsat,2.0,24.0,405,44720,unsat,2.0,24.0,,0,479,45644,unsat,2.0,24.0,,0
20230328-sqrtmodinv-hoenicke/sqrtStep4a.smt2,463,42664,unsat,3.0,26.0,405,43464,unsat,6.0,40.0,1.0,0,381,42696,unsat,3.0,26.0,,0
20230328-sqrtmodinv-hoenicke/sqrtStep5a.smt2,451,42684,unsat,3.0,26.0,447,43452,unsat,6.0,40.0,1.0,0,479,43460,unsat,3.0,26.0,,0
20230328-sqrtmodinv-hoenicke/modInv8.smt2,63023,3072,timeout,,,63020,3840,timeout,,,,0,63024,3072,timeout,,,,0
20230328-sqrtmodinv-hoenicke/modInvVar1.smt2,63027,3840,timeout,,,63030,3072,timeout,,,,0,63022,3840,timeout,,,,0
20230328-sqrtmodinv-hoenicke/modInv32.smt2,63028,3840,timeout,,,63027,3840,timeout,,,,0,63030,3072,timeout,,,,0
20230328-sqrtmodinv-hoenicke/sqrtStep7.smt2,406,41912,unsat,3.0,22.0,511,42680,unsat,3.0,22.0,1.0,0,591,42676,unsat,3.0,22.0,,0
20230328-sqrtmodinv-hoenicke/sqrtStep6.smt2,438,41936,unsat,3.0,22.0,468,42680,unsat,3.0,22.0,1.0,0,468,43464,unsat,3.0,22.0,,0
20230328-sqrtmodinv-hoenicke/sqrtStepFinala.smt2,63026,3840,timeout,,,63026,3072,timeout,,,,0,63024,3072,timeout,,,,0
20230328-sqrtmodinv-hoenicke/sqrtStep7a.smt2,506,43452,unsat,3.0,26.0,549,42676,unsat,6.0,40.0,1.0,0,591,43952,unsat,3.0,26.0,,0
20230328-sqrtmodinv-hoenicke/sqrtStep4.smt2,455,42680,unsat,3.0,22.0,484,42684,unsat,3.0,22.0,1.0,0,443,43444,unsat,3.0,22.0,,0
20230328-sqrtmodinv-hoenicke/modInvFull.smt2,63024,3840,timeout,,,63023,3072,timeout,,,,0,63031,3072,timeout,,,,0
LassoRanker/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration4_Loop+nonterminationTemplate_0.smt2,459,44760,unsat,,,415,42680,unsat,,,,0,368,43456,unsat,,,,0
LassoRanker/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration3_Loop+nonterminationTemplate_0.smt2,451,41912,unsat,,,429,43456,unsat,,,,0,371,43456,unsat,,,,0
LassoRanker/ColonSipma-TACAS2001-Fig1_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2,479,42688,unsat,,,383,44708,unsat,,,,0,362,41912,unsat,,,,0
LassoRanker/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration11_Loop+nonterminationTemplate_0.smt2,379,41916,unsat,,,443,42692,unsat,,,,0,377,42680,unsat,,,,0
LassoRanker/AliasDarteFeautrierGonnord-SAS2010-aaron3_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2,650,42680,unsat,19.0,178.0,598,42676,unsat,19.0,178.0,,0,605,43440,unsat,19.0,178.0,,0
LassoRanker/MutualRecursion_1b_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2,365,43456,unsat,,,394,41924,unsat,,,,0,464,43448,unsat,,,,0
LassoRanker/Et4_true_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2,489,43456,unsat,8.0,88.0,404,42684,unsat,8.0,88.0,,0,417,42688,unsat,8.0,88.0,,0
LassoRanker/ChenFlurMukhopadhyay-SAS2012-Ex2.11_false-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2,12882,43448,unsat,18.0,305.0,46131,42672,unsat,68.0,376.0,30.0,0,12071,43468,unsat,18.0,305.0,,0
LassoRanker/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration4_Loop+nonterminationTemplate_0.smt2,458,42672,unsat,,,383,42676,unsat,,,,0,392,43472,unsat,,,,0
LassoRanker/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration7_Loop+nonterminationTemplate_0.smt2,482,43460,unsat,,,464,42664,unsat,,,,0,458,42688,unsat,,,,0
LassoRanker/PodelskiRybalchenko-VMCAI2004-Ex1_true-termination.c_Iteration6_Loop+nonterminationTemplate_0.smt2,415,42676,unsat,,,426,43460,unsat,,,,0,451,42688,unsat,,,,0
LassoRanker/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration2_Loop+nonterminationTemplate_0.smt2,440,42684,unsat,,,438,43940,unsat,,,,0,472,42704,unsat,,,,0
LassoRanker/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration12_Loop+nonterminationTemplate_0.smt2,412,43464,unsat,,,380,43460,unsat,,,,0,451,43456,unsat,,,,0
LassoRanker/Pure3Phase_true-termination.c_Iteration7_Loop+nonterminationTemplate_0.smt2,619,41908,unsat,1.0,244.0,569,44708,unsat,1.0,244.0,,0,594,42680,unsat,1.0,244.0,,0
LassoRanker/AliasDarteFeautrierGonnord-SAS2010-exmini_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2,428,43452,unsat,,,489,42668,unsat,,,,0,450,45520,unsat,,,,0
LassoRanker/ChawdharyCookGulwaniSagivYang-ESOP2008-aaron12_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2,477,41916,unsat,2.0,82.0,456,43460,unsat,2.0,88.0,1.0,0,419,43476,unsat,2.0,82.0,,0
LassoRanker/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration11_Loop+nonterminationTemplate_0.smt2,488,41908,unsat,,,349,43460,unsat,,,,0,391,46748,unsat,,,,0
LassoRanker/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration10_Loop+nonterminationTemplate_0.smt2,366,44728,unsat,,2.0,451,42676,unsat,,2.0,,0,468,42672,unsat,,2.0,,0
LassoRanker/HarrisLalNoriRajamani-SAS2010-Fig1_true-termination.c_Iteration1_Lasso+nonterminationTemplate_0.smt2,403,41912,unsat,,,462,43440,unsat,,,,0,437,44736,unsat,,,,0
LassoRanker/BradleyMannaSipma-ICALP2005-Fig1_true-termination.c_Iteration4_Lasso+nonterminationTemplate_0.smt2,358,43444,unsat,,,371,42688,unsat,,,,0,442,42664,unsat,,,,0
LassoRanker/Et4_false-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2,452,41904,sat,,1.0,430,43456,sat,,1.0,,0,464,43464,sat,,1.0,,0
LassoRanker/min_rf_true-termination.c_Iteration8_Loop+nonterminationTemplate_0.smt2,411,42672,unsat,,,596,41908,unsat,,,,0,453,43448,unsat,,,,0
LassoRanker/Swingers_false-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2,478,41904,sat,,1.0,468,43448,sat,,1.0,,0,437,43452,sat,,1.0,,0
LassoRanker/PodelskiRybalchenko-VMCAI2004-Ex1_true-termination.c_Iteration3_Loop+nonterminationTemplate_0.smt2,447,41916,unsat,,,457,44732,unsat,,,,0,440,43452,unsat,,,,0
LassoRanker/Pure3Phase_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2,459,44728,unsat,1.0,128.0,401,42692,unsat,1.0,128.0,,0,492,42684,unsat,1.0,128.0,,0
LassoRanker/4NestedWith3Variables_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2,511,41140,unsat,1.0,229.0,529,42684,unsat,2.0,243.0,2.0,0,664,42688,unsat,1.0,229.0,,0
LassoRanker/PastaC7_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2,423,42668,unsat,,,417,42696,unsat,,,,0,542,42692,unsat,,,,0
LassoRanker/Copenhagen_disj_true-termination.c_Iteration1_Lasso+nonterminationTemplate_0.smt2,457,42696,unsat,,16.0,472,42688,unsat,,16.0,,0,411,42708,unsat,,16.0,,0
LassoRanker/PodelskiRybalchenko-VMCAI2004-Ex1_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2,443,42680,unsat,,,422,42672,unsat,,,,0,403,44736,unsat,,,,0
LassoRanker/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration8_Loop+nonterminationTemplate_0.smt2,495,41904,unsat,,,447,43452,unsat,,,,0,399,43472,unsat,,,,0
LassoRanker/MinusBuiltIn_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2,524,41908,unsat,,,417,42676,unsat,,,,0,380,42684,unsat,,,,0
LassoRanker/Et4_true_true-termination.c_Iteration2_Loop+nonterminationTemplate_0.smt2,470,42668,unsat,10.0,82.0,480,44716,unsat,10.0,82.0,,0,463,43448,unsat,10.0,82.0,,0
LassoRanker/Et4_true_true-termination.c_Iteration4_Loop+nonterminationTemplate_0.smt2,438,41900,unsat,8.0,66.0,417,41904,unsat,8.0,66.0,,0,454,45484,unsat,8.0,66.0,,0
LassoRanker/AliasDarteFeautrierGonnord-SAS2010-rsd_true-termination.c_Iteration4_Loop+nonterminationTemplate_0.smt2,862,42672,unsat,30.0,296.0,828,41912,unsat,38.0,311.0,4.0,0,816,41908,unsat,30.0,296.0,,0
LassoRanker/McCarthy91_Recursion_true-termination.c_Iteration5_Loop+nonterminationTemplate_0.smt2,514,42684,unsat,,,420,43464,unsat,,,,0,449,41924,unsat,,,,0
LassoRanker/AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination.c_Iteration9_Loop+nonterminationTemplate_0.smt2,448,43456,unsat,,,455,41904,unsat,,,,0,473,42680,unsat,,,,0
