,z3-base,z3-base,z3-base,z3-base,z3-base,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later
,runtime,peak_memory_kbytes,answer,arith-nra-calls,arith-nla-calls,runtime,peak_memory_kbytes,answer,arith-nra-calls,arith-nla-calls,arith-check-assignment-calls,arith-used-check-assignment,runtime,peak_memory_kbytes,answer,arith-nra-calls,arith-nla-calls,arith-check-assignment-calls,arith-used-check-assignment
2019-ezsmt/generator/inst-ijcai-lin7.ez.smt2,428,41916,sat,,,427,42672,sat,,,,0,417,42676,sat,,,,0
2019-ezsmt/generator/inst-ijcai-lin4.ez.smt2,404,43448,sat,,,432,43456,sat,,,,0,424,43448,sat,,,,0
2019-ezsmt/generator/inst-ijcai-lin3.ez.smt2,460,41912,sat,,,410,43456,sat,,,,0,538,42688,sat,,,,0
2019-ezsmt/generator/inst-ijcai-lin1.ez.smt2,427,42672,sat,,,480,42676,sat,,,,0,446,42688,sat,,,,0
2019-ezsmt/generator/inst-ijcai-lin5.ez.smt2,482,42676,sat,,,397,42692,sat,,,,0,430,41916,sat,,,,0
2019-ezsmt/generator/inst-ijcai-lin6.ez.smt2,382,42668,sat,,,448,42668,sat,,,,0,474,44240,sat,,,,0
2019-ezsmt/reverseFolding/16-reverse_folding-0-0.smt2,965,130280,sat,,,824,130820,sat,,,,0,1072,130792,sat,,,,0
2019-ezsmt/reverseFolding/19-reverse_folding-0-0.smt2,957,157580,sat,,,1175,157484,sat,,,,0,1283,156528,sat,,,,0
2019-ezsmt/reverseFolding/35-reverse_folding-0-0.smt2,25590,1631572,sat,,,27538,1632568,sat,,,,0,24188,1631880,sat,,,,0
2019-ezsmt/reverseFolding/37-reverse_folding-0-0.smt2,40754,1899956,sat,,,40473,1898692,sat,,,,0,42252,1898640,sat,,,,0
2019-ezsmt/reverseFolding/25-reverse_folding-0-0.smt2,7887,682152,sat,,,7145,681564,sat,,,,0,8907,681004,sat,,,,0
2019-ezsmt/reverseFolding/47-reverse_folding-0-0.smt2,5017,452624,sat,,,4250,450860,sat,,,,0,5113,452568,sat,,,,0
2019-ezsmt/reverseFolding/15-reverse_folding-0-0.smt2,846,100428,sat,,,920,100432,sat,,,,0,790,100784,sat,,,,0
2019-ezsmt/reverseFolding/43-reverse_folding-0-0.smt2,63034,3072,timeout,,,63036,3072,timeout,,,,0,63030,3840,timeout,,,,0
2019-ezsmt/reverseFolding/10-reverse_folding-0-0.smt2,11796,704352,sat,,,11487,703708,sat,,,,0,10468,706324,sat,,,,0
2019-ezsmt/reverseFolding/06-reverse_folding-0-0.smt2,474,43456,unsat,,,493,43452,unsat,,,,0,469,42676,unsat,,,,0
2019-ezsmt/reverseFolding/05-reverse_folding-0-0.smt2,438,43468,sat,,,439,41900,sat,,,,0,470,45496,sat,,,,0
2019-ezsmt/reverseFolding/14-reverse_folding-0-0.smt2,904,94460,sat,,,836,94732,sat,,,,0,802,94608,sat,,,,0
2019-ezsmt/reverseFolding/29-reverse_folding-0-0.smt2,12187,915896,sat,,,12087,916492,sat,,,,0,9770,916428,sat,,,,0
2019-ezsmt/reverseFolding/28-reverse_folding-0-0.smt2,8811,721896,sat,,,8530,722752,sat,,,,0,8454,721504,sat,,,,0
2019-ezsmt/reverseFolding/45-reverse_folding-0-0.smt2,63035,3840,timeout,,,63029,3840,timeout,,,,0,63034,3072,timeout,,,,0
2019-ezsmt/reverseFolding/42-reverse_folding-0-0.smt2,63035,3840,timeout,,,63033,3072,timeout,,,,0,63052,3072,timeout,,,,0
2019-ezsmt/reverseFolding/20-reverse_folding-0-0.smt2,4608,434224,sat,,,4255,432988,sat,,,,0,3795,434680,sat,,,,0
2019-ezsmt/reverseFolding/18-reverse_folding-0-0.smt2,1203,151348,sat,,,1266,150964,sat,,,,0,1134,150176,sat,,,,0
2019-ezsmt/reverseFolding/27-reverse_folding-0-0.smt2,8921,733476,sat,,,7945,734048,sat,,,,0,9147,732916,sat,,,,0
2019-ezsmt/reverseFolding/30-reverse_folding-0-0.smt2,9140,764448,sat,,,9552,765056,sat,,,,0,9922,763656,sat,,,,0
2019-ezsmt/reverseFolding/34-reverse_folding-0-0.smt2,15664,1035448,sat,,,14166,1035968,sat,,,,0,17246,1036960,sat,,,,0
2019-ezsmt/reverseFolding/32-reverse_folding-0-0.smt2,7301,587264,sat,,,8751,586476,sat,,,,0,8742,587404,sat,,,,0
2019-ezsmt/reverseFolding/46-reverse_folding-0-0.smt2,63037,3072,timeout,,,63036,3840,timeout,,,,0,63022,3840,timeout,,,,0
2019-ezsmt/reverseFolding/38-reverse_folding-0-0.smt2,37897,1896800,sat,,,34994,1894708,sat,,,,0,42031,1894604,sat,,,,0
2019-ezsmt/reverseFolding/09-reverse_folding-0-0.smt2,3570,331688,sat,,,3363,333320,sat,,,,0,2919,333128,sat,,,,0
2019-ezsmt/reverseFolding/49-reverse_folding-0-0.smt2,14543,653716,sat,,,13643,655552,sat,,,,0,15364,657040,sat,,,,0
2019-ezsmt/reverseFolding/02-reverse_folding-0-0.smt2,1278,117388,sat,,,1152,116980,sat,,,,0,1247,116936,sat,,,,0
2019-ezsmt/reverseFolding/39-reverse_folding-0-0.smt2,63042,3840,timeout,,,63030,3840,timeout,,,,0,63034,3072,timeout,,,,0
2019-ezsmt/reverseFolding/07-reverse_folding-0-0.smt2,761,72152,unsat,,,670,72152,unsat,,,,0,620,72148,unsat,,,,0
2019-ezsmt/reverseFolding/12-reverse_folding-0-0.smt2,714,80120,sat,,,618,79160,sat,,,,0,704,80124,sat,,,,0
2019-ezsmt/reverseFolding/50-reverse_folding-0-0.smt2,827,108228,sat,,,1293,107928,sat,,,,0,991,108228,sat,,,,0
2019-ezsmt/reverseFolding/26-reverse_folding-0-0.smt2,22184,567924,sat,,,24956,568656,sat,,,,0,22243,569704,sat,,,,0
2019-ezsmt/reverseFolding/13-reverse_folding-0-0.smt2,802,95452,sat,,,654,95152,sat,,,,0,782,94684,sat,,,,0
2019-ezsmt/reverseFolding/36-reverse_folding-0-0.smt2,27423,1509484,sat,,,27867,1513536,sat,,,,0,24416,1512112,sat,,,,0
2019-ezsmt/reverseFolding/41-reverse_folding-0-0.smt2,63028,3072,timeout,,,58302,3657392,memout,,,,0,63027,3840,timeout,,,,0
2019-ezsmt/reverseFolding/24-reverse_folding-0-0.smt2,63033,3840,timeout,,,63032,3840,timeout,,,,0,63030,3840,timeout,,,,0
2019-ezsmt/reverseFolding/44-reverse_folding-0-0.smt2,63037,3840,timeout,,,63026,3072,timeout,,,,0,60271,3723904,timeout,,,,0
2019-ezsmt/reverseFolding/22-reverse_folding-0-0.smt2,3759,405516,sat,,,3541,405724,sat,,,,0,4307,405200,sat,,,,0
2019-ezsmt/reverseFolding/23-reverse_folding-0-0.smt2,3564,399832,sat,,,4551,401768,sat,,,,0,3488,402176,sat,,,,0
2019-ezsmt/reverseFolding/11-reverse_folding-0-0.smt2,721,80752,sat,,,619,81676,sat,,,,0,641,81532,sat,,,,0
2019-ezsmt/reverseFolding/21-reverse_folding-0-0.smt2,3136,338240,sat,,,3376,337532,sat,,,,0,3078,337688,sat,,,,0
2019-ezsmt/reverseFolding/40-reverse_folding-0-0.smt2,63029,3072,timeout,,,63037,3072,timeout,,,,0,63039,3840,timeout,,,,0
2019-ezsmt/reverseFolding/03-reverse_folding-0-0.smt2,63036,3072,timeout,,,63034,3840,timeout,,,,0,63024,3072,timeout,,,,0
2019-ezsmt/reverseFolding/01-reverse_folding-0-0.smt2,472,43444,sat,,,526,44776,sat,,,,0,404,41912,sat,,,,0
2019-ezsmt/reverseFolding/04-reverse_folding-0-0.smt2,40485,2395056,memout,,,40189,2392212,memout,,,,0,37653,2396028,memout,,,,0
2019-ezsmt/reverseFolding/31-reverse_folding-0-0.smt2,9761,850092,sat,,,10821,851504,sat,,,,0,11325,850260,sat,,,,0
2019-ezsmt/reverseFolding/17-reverse_folding-0-0.smt2,1369,158848,sat,,,1369,159340,sat,,,,0,1468,158348,sat,,,,0
2019-ezsmt/reverseFolding/48-reverse_folding-0-0.smt2,6760,591016,sat,,,6498,591752,sat,,,,0,6276,590464,sat,,,,0
2019-ezsmt/reverseFolding/08-reverse_folding-0-0.smt2,1348,150444,sat,,,1246,151092,sat,,,,0,1164,151312,sat,,,,0
2019-ezsmt/reverseFolding/33-reverse_folding-0-0.smt2,8938,697720,sat,,,9084,700844,sat,,,,0,7960,698596,sat,,,,0
20161105-Sturm-MBO/mbo_E1E13.smt2,38838,860460,unsat,1.0,8252.0,39750,860980,unsat,1.0,8252.0,,0,47534,860184,unsat,1.0,8252.0,,0
20161105-Sturm-MBO/mbo_E1E26.smt2,25786,525320,unsat,1.0,6335.0,26794,523832,unsat,1.0,6335.0,,0,26816,525704,unsat,1.0,6335.0,,0
20161105-Sturm-MBO/mbo_E9E20.smt2,63024,3072,timeout,,,63028,3840,timeout,,,,0,63023,3072,timeout,,,,0
20161105-Sturm-MBO/mbo_E5E21.smt2,559,42684,unsat,1.0,396.0,583,44796,unsat,1.0,396.0,,0,545,42684,unsat,1.0,396.0,,0
20161105-Sturm-MBO/mbo_E1E9.smt2,63025,3072,timeout,,,63026,3840,timeout,,,,0,63022,3072,timeout,,,,0
20161105-Sturm-MBO/mbo_E15E18.smt2,28957,607344,unsat,1.0,6833.0,36835,608472,unsat,1.0,6833.0,,0,30585,608408,unsat,1.0,6833.0,,0
20161105-Sturm-MBO/mbo_E8E28.smt2,33345,584740,unsat,1.0,6725.0,31649,584144,unsat,1.0,6725.0,,0,30443,587616,unsat,1.0,6725.0,,0
20161105-Sturm-MBO/mbo_E17E21.smt2,63025,3072,timeout,,,63017,3840,timeout,,,,0,63025,3072,timeout,,,,0
20161105-Sturm-MBO/mbo_E7E20.smt2,4951,106860,unsat,1.0,2272.0,4395,105612,unsat,1.0,2272.0,,0,5030,106860,unsat,1.0,2272.0,,0
20161105-Sturm-MBO/mbo_E11E22.smt2,63023,3840,timeout,,,63027,3072,timeout,,,,0,63021,3072,timeout,,,,0
20161105-Sturm-MBO/mbo_E12E28.smt2,27153,490764,unsat,1.0,6107.0,25874,490736,unsat,1.0,6107.0,,0,26495,490748,unsat,1.0,6107.0,,0
20161105-Sturm-MBO/mbo_E25E27.smt2,536,41904,unsat,1.0,169.0,458,43460,unsat,1.0,169.0,,0,398,42676,unsat,1.0,169.0,,0
20161105-Sturm-MBO/mbo_E9.smt2,382,42668,unsat,1.0,15.0,517,42688,unsat,1.0,15.0,,0,484,44236,unsat,1.0,15.0,,0
20161105-Sturm-MBO/mbo_E8E25.smt2,34875,594480,unsat,1.0,6779.0,34712,596500,unsat,1.0,6779.0,,0,34212,596672,unsat,1.0,6779.0,,0
20161105-Sturm-MBO/mbo_E12E19.smt2,34717,670032,unsat,1.0,7226.0,32076,669880,unsat,1.0,7226.0,,0,30103,671728,unsat,1.0,7226.0,,0
20161105-Sturm-MBO/mbo_E25E28.smt2,3835,56444,unsat,1.0,444.0,3156,56552,unsat,1.0,444.0,,0,3445,56552,unsat,1.0,444.0,,0
20161105-Sturm-MBO/mbo_E13E23.smt2,22537,454968,unsat,1.0,5856.0,22373,454756,unsat,1.0,5856.0,,0,23111,454652,unsat,1.0,5856.0,,0
20161105-Sturm-MBO/mbo_E10E11.smt2,801,53744,unsat,1.0,512.0,733,53620,unsat,1.0,512.0,,0,756,53844,unsat,1.0,512.0,,0
20161105-Sturm-MBO/mbo_E14E17.smt2,63023,3840,timeout,,,63025,3840,timeout,,,,0,63023,3840,timeout,,,,0
20161105-Sturm-MBO/mbo_E1E19.smt2,43336,764468,unsat,1.0,7747.0,43145,763788,unsat,1.0,7747.0,,0,44817,763780,unsat,1.0,7747.0,,0
20161105-Sturm-MBO/mbo_E2E28.smt2,31277,585704,unsat,1.0,6725.0,30735,585232,unsat,1.0,6725.0,,0,30345,585112,unsat,1.0,6725.0,,0
20161105-Sturm-MBO/mbo_E9E28.smt2,2377,56436,unsat,1.0,411.0,2176,56764,unsat,1.0,411.0,,0,2070,56360,unsat,1.0,411.0,,0
20161105-Sturm-MBO/mbo_E13E22.smt2,29798,519472,unsat,1.0,6296.0,32216,519584,unsat,1.0,6296.0,,0,27676,520232,unsat,1.0,6296.0,,0
20161105-Sturm-MBO/mbo_E5E20.smt2,29339,547480,unsat,1.0,6459.0,28553,547448,unsat,1.0,6459.0,,0,28805,547384,unsat,1.0,6459.0,,0
20161105-Sturm-MBO/mbo_E23E26.smt2,475,43456,unsat,1.0,17.0,475,42680,unsat,1.0,17.0,,0,432,42692,unsat,1.0,17.0,,0
20161105-Sturm-MBO/mbo_E6E24.smt2,33146,684972,unsat,1.0,7307.0,34084,683308,unsat,1.0,7307.0,,0,27151,682672,unsat,1.0,7307.0,,0
20161105-Sturm-MBO/mbo_E2E27.smt2,3743,103208,unsat,1.0,2284.0,3895,102380,unsat,1.0,2284.0,,0,3712,102464,unsat,1.0,2284.0,,0
20161105-Sturm-MBO/mbo_E8E26.smt2,31709,559668,unsat,1.0,6554.0,26215,559916,unsat,1.0,6554.0,,0,31917,560556,unsat,1.0,6554.0,,0
20161105-Sturm-MBO/mbo_E3.smt2,739,44880,unsat,1.0,762.0,946,43460,unsat,1.0,762.0,,0,777,43648,unsat,1.0,762.0,,0
20161105-Sturm-MBO/mbo_E15E20.smt2,9004,71708,unsat,1.0,1394.0,9633,71860,unsat,1.0,1394.0,,0,7757,71744,unsat,1.0,1394.0,,0
20161105-Sturm-MBO/mbo_E1E23.smt2,24480,480808,unsat,1.0,6038.0,23766,480344,unsat,1.0,6038.0,,0,25184,479420,unsat,1.0,6038.0,,0
20161105-Sturm-MBO/mbo_E1E15.smt2,53806,801544,unsat,1.0,7951.0,52589,800544,unsat,1.0,7951.0,,0,53195,802416,unsat,1.0,7951.0,,0
20161105-Sturm-MBO/mbo_E16E25.smt2,63023,3072,timeout,,,63022,3072,timeout,,,,0,63024,3840,timeout,,,,0
20161105-Sturm-MBO/mbo_E19E22.smt2,25178,445660,unsat,1.0,5791.0,25389,445012,unsat,1.0,5791.0,,0,22949,446912,unsat,1.0,5791.0,,0
20161105-Sturm-MBO/mbo_E9E24.smt2,63021,3840,timeout,,,63026,3072,timeout,,,,0,63021,3072,timeout,,,,0
20161105-Sturm-MBO/mbo_E5E26.smt2,618,42700,unsat,1.0,427.0,790,42684,unsat,1.0,427.0,,0,684,42696,unsat,1.0,427.0,,0
20161105-Sturm-MBO/mbo_E8E13.smt2,56283,860460,unsat,1.0,8252.0,51915,859588,unsat,1.0,8252.0,,0,55180,860520,unsat,1.0,8252.0,,0
20161105-Sturm-MBO/mbo_E8E18.smt2,56827,828820,unsat,1.0,8088.0,51848,828944,unsat,1.0,8088.0,,0,58291,828780,unsat,1.0,8088.0,,0
20161105-Sturm-MBO/mbo_E5E17.smt2,5353,56912,unsat,1.0,580.0,5265,56172,unsat,1.0,580.0,,0,4930,56940,unsat,1.0,580.0,,0
20161105-Sturm-MBO/mbo_E26E28.smt2,568,44724,unsat,1.0,19.0,435,43456,unsat,1.0,19.0,,0,574,41904,unsat,1.0,19.0,,0
20161105-Sturm-MBO/mbo_E23E24.smt2,2733,62056,unsat,1.0,411.0,2730,61848,unsat,1.0,411.0,,0,2844,62060,unsat,1.0,411.0,,0
20161105-Sturm-MBO/mbo_E18E19.smt2,33079,695040,unsat,1.0,7363.0,32973,695616,unsat,1.0,7363.0,,0,41107,693864,unsat,1.0,7363.0,,0
20161105-Sturm-MBO/mbo_E7E19.smt2,12588,232048,unsat,1.0,3880.0,12475,232504,unsat,1.0,3880.0,,0,12334,232876,unsat,1.0,3880.0,,0
20161105-Sturm-MBO/mbo_E28.smt2,493,43444,unsat,,1.0,411,43452,unsat,,1.0,,0,618,42684,unsat,,1.0,,0
20161105-Sturm-MBO/mbo_E17E19.smt2,63034,3072,timeout,,,63030,3840,timeout,,,,0,63035,3072,timeout,,,,0
20161105-Sturm-MBO/mbo_E3E12.smt2,38623,801348,unsat,1.0,7951.0,44907,800568,unsat,1.0,7951.0,,0,45134,802144,unsat,1.0,7951.0,,0
20161105-Sturm-MBO/mbo_E10E22.smt2,63026,3840,timeout,,,63026,3840,timeout,,,,0,63023,3072,timeout,,,,0
20161105-Sturm-MBO/mbo_E18E22.smt2,4245,61976,unsat,1.0,1400.0,5025,62152,unsat,1.0,1400.0,,0,5283,62288,unsat,1.0,1400.0,,0
20161105-Sturm-MBO/mbo_E6E28.smt2,620,41900,unsat,1.0,451.0,671,42688,unsat,1.0,451.0,,0,556,42668,unsat,1.0,451.0,,0
20161105-Sturm-MBO/mbo_E6E12.smt2,61264,996128,timeout,1.0,8912.0,57906,995056,unsat,1.0,8912.0,,0,49805,995792,unsat,1.0,8912.0,,0
20161105-Sturm-MBO/mbo_E4E21.smt2,63028,3072,timeout,,,63031,3840,timeout,,,,0,63023,3072,timeout,,,,0
20161105-Sturm-MBO/mbo_E1E11.smt2,10294,188712,unsat,1.0,3485.0,9299,187388,unsat,1.0,3485.0,,0,9314,188064,unsat,1.0,3485.0,,0
20161105-Sturm-MBO/mbo_E15.smt2,521,41920,unsat,1.0,209.0,470,42680,unsat,1.0,209.0,,0,417,41904,unsat,1.0,209.0,,0
20161105-Sturm-MBO/mbo_E6E10.smt2,63028,3840,timeout,,,63026,3072,timeout,,,,0,63023,3072,timeout,,,,0
20161105-Sturm-MBO/mbo_E11E27.smt2,385,43468,unsat,,1.0,398,42688,unsat,,1.0,,0,403,41908,unsat,,1.0,,0
20161105-Sturm-MBO/mbo_E10E21.smt2,63031,3840,timeout,,,63025,3840,timeout,,,,0,63020,3072,timeout,,,,0
20161105-Sturm-MBO/mbo_E13E16.smt2,8348,75904,unsat,1.0,1724.0,8402,75172,unsat,1.0,1724.0,,0,7457,75564,unsat,1.0,1724.0,,0
20161105-Sturm-MBO/mbo_E6E7.smt2,527,41912,unsat,1.0,371.0,599,42684,unsat,1.0,371.0,,0,579,42712,unsat,1.0,371.0,,0
20161105-Sturm-MBO/mbo_E11E17.smt2,2442,48424,unsat,1.0,262.0,2392,48420,unsat,1.0,262.0,,0,2478,48420,unsat,1.0,262.0,,0
20161105-Sturm-MBO/mbo_E4E23.smt2,23292,445116,unsat,1.0,5790.0,24416,445952,unsat,1.0,5790.0,,0,24277,445260,unsat,1.0,5790.0,,0
20161105-Sturm-MBO/mbo_E2E14.smt2,63027,3072,timeout,,,63026,3072,timeout,,,,0,63031,3072,timeout,,,,0
20161105-Sturm-MBO/mbo_E15E21.smt2,63024,3840,timeout,,,63025,3072,timeout,,,,0,63026,3840,timeout,,,,0
20161105-Sturm-MBO/mbo_E20E25.smt2,8301,65656,unsat,1.0,446.0,8678,65540,unsat,1.0,446.0,,0,8578,65552,unsat,1.0,446.0,,0
20161105-Sturm-MBO/mbo_E9E22.smt2,63022,3072,timeout,,,63021,3840,timeout,,,,0,63024,3840,timeout,,,,0
20161105-Sturm-MBO/mbo_E23.smt2,401,42680,unsat,,,392,42688,unsat,,,,0,345,41924,unsat,,,,0
20161105-Sturm-MBO/mbo_E3E27.smt2,3520,101552,unsat,1.0,2284.0,3429,101684,unsat,1.0,2284.0,,0,3476,102508,unsat,1.0,2284.0,,0
20161105-Sturm-MBO/mbo_E4E19.smt2,63026,3840,timeout,,,63030,3840,timeout,,,,0,63022,3072,timeout,,,,0
20161105-Sturm-MBO/mbo_E14E15.smt2,63022,3840,timeout,,,63023,3072,timeout,,,,0,63021,3072,timeout,,,,0
20161105-Sturm-MBO/mbo_E5E27.smt2,518,41912,unsat,1.0,209.0,481,41912,unsat,1.0,209.0,,0,520,42676,unsat,1.0,209.0,,0
20161105-Sturm-MBO/mbo_E4E24.smt2,29107,582888,unsat,1.0,6709.0,29678,584292,unsat,1.0,6709.0,,0,31127,584648,unsat,1.0,6709.0,,0
20161105-Sturm-MBO/mbo_E12E21.smt2,63030,3072,timeout,,,63029,3840,timeout,,,,0,63026,3840,timeout,,,,0
20161105-Sturm-MBO/mbo_E25.smt2,459,43444,unsat,1.0,17.0,452,41892,unsat,1.0,17.0,,0,443,44240,unsat,1.0,17.0,,0
20161105-Sturm-MBO/mbo_E18E25.smt2,63039,3840,timeout,,,63034,3072,timeout,,,,0,63036,3840,timeout,,,,0
20161105-Sturm-MBO/mbo_E9E13.smt2,36745,658044,unsat,1.0,7129.0,36596,657220,unsat,1.0,7129.0,,0,37348,656588,unsat,1.0,7129.0,,0
20161105-Sturm-MBO/mbo_E11E12.smt2,30922,128196,unsat,1.0,744.0,32569,129320,unsat,1.0,744.0,,0,28233,128660,unsat,1.0,744.0,,0
20161105-Sturm-MBO/mbo_E3E21.smt2,24664,421340,unsat,1.0,5619.0,18412,420368,unsat,1.0,5619.0,,0,22797,421464,unsat,1.0,5619.0,,0
20161105-Sturm-MBO/mbo_E19E25.smt2,29080,482040,unsat,1.0,6054.0,29978,481992,unsat,1.0,6054.0,,0,29694,484020,unsat,1.0,6054.0,,0
20161105-Sturm-MBO/mbo_E20E22.smt2,3504,52580,unsat,1.0,425.0,3795,52936,unsat,1.0,425.0,,0,4045,53272,unsat,1.0,425.0,,0
20161105-Sturm-MBO/mbo_E1E14.smt2,63027,3840,timeout,,,63023,3840,timeout,,,,0,63028,3072,timeout,,,,0
20161105-Sturm-MBO/mbo_E7E9.smt2,4542,64168,unsat,1.0,322.0,3856,64068,unsat,1.0,322.0,,0,4582,64172,unsat,1.0,322.0,,0
20161105-Sturm-MBO/mbo_E9E12.smt2,24793,458284,unsat,1.0,5852.0,23815,458888,unsat,1.0,5852.0,,0,21374,457908,unsat,1.0,5852.0,,0
20161105-Sturm-MBO/mbo_E8E24.smt2,34453,619856,unsat,1.0,6931.0,39549,620148,unsat,1.0,6931.0,,0,38194,621676,unsat,1.0,6931.0,,0
20161105-Sturm-MBO/mbo_E7E15.smt2,13759,252108,unsat,1.0,4084.0,13332,252812,unsat,1.0,4084.0,,0,12895,252920,unsat,1.0,4084.0,,0
20161105-Sturm-MBO/mbo_E15E19.smt2,33907,671844,unsat,1.0,7226.0,39795,670580,unsat,1.0,7226.0,,0,41500,670208,unsat,1.0,7226.0,,0
20161105-Sturm-MBO/mbo_E7E18.smt2,63028,3072,timeout,,,63027,3072,timeout,,,,0,63027,3072,timeout,,,,0
20161105-Sturm-MBO/mbo_E14E27.smt2,63028,3072,timeout,,,63027,3072,timeout,,,,0,63026,3840,timeout,,,,0
20161105-Sturm-MBO/mbo_E4E13.smt2,63025,3840,timeout,,,63034,3072,timeout,,,,0,63024,3072,timeout,,,,0
20161105-Sturm-MBO/mbo_E8E12.smt2,49344,800852,unsat,1.0,7951.0,46696,802776,unsat,1.0,7951.0,,0,48862,801856,unsat,1.0,7951.0,,0
20161105-Sturm-MBO/mbo_E9E23.smt2,7970,60008,unsat,1.0,371.0,6793,60324,unsat,1.0,371.0,,0,7440,59948,unsat,1.0,371.0,,0
20161105-Sturm-MBO/mbo_E12E18.smt2,41413,730732,unsat,1.0,7567.0,42852,731452,unsat,1.0,7567.0,,0,42103,730112,unsat,1.0,7567.0,,0
20161105-Sturm-MBO/mbo_E1E28.smt2,31628,585588,unsat,1.0,6725.0,33263,584680,unsat,1.0,6725.0,,0,32439,584280,unsat,1.0,6725.0,,0
20161105-Sturm-MBO/mbo_E13E19.smt2,39871,723272,unsat,1.0,7527.0,42954,723820,unsat,1.0,7527.0,,0,38073,723196,unsat,1.0,7527.0,,0
20161105-Sturm-MBO/mbo_E17E18.smt2,6251,65892,unsat,1.0,1533.0,6020,66804,unsat,1.0,1533.0,,0,5989,65968,unsat,1.0,1533.0,,0
20161105-Sturm-MBO/mbo_E1E12.smt2,50526,802228,unsat,1.0,7951.0,47410,801788,unsat,1.0,7951.0,,0,52510,802652,unsat,1.0,7951.0,,0
20161105-Sturm-MBO/mbo_E9E10.smt2,1434,54144,unsat,1.0,1204.0,1453,54848,unsat,1.0,1204.0,,0,1456,54828,unsat,1.0,1204.0,,0
20161105-Sturm-MBO/mbo_E15E23.smt2,63024,3840,timeout,,,63027,3072,timeout,,,,0,63024,3840,timeout,,,,0
20161105-Sturm-MBO/mbo_E14E18.smt2,63023,3840,timeout,,,63029,3840,timeout,,,,0,63022,3072,timeout,,,,0
20161105-Sturm-MBO/mbo_E12E26.smt2,24950,455772,unsat,1.0,5875.0,25341,456968,unsat,1.0,5875.0,,0,24621,457520,unsat,1.0,5875.0,,0
20161105-Sturm-MBO/mbo_E15E27.smt2,3039,75948,unsat,1.0,1763.0,3033,76700,unsat,1.0,1763.0,,0,3104,77160,unsat,1.0,1763.0,,0
20161105-Sturm-MBO/mbo_E2E18.smt2,58644,828752,unsat,1.0,8088.0,58413,827164,unsat,1.0,8088.0,,0,57640,828348,unsat,1.0,8088.0,,0
20161105-Sturm-MBO/mbo_E1E5.smt2,63022,3072,timeout,,,61219,1117240,timeout,1.0,9471.0,,0,63025,3072,timeout,,,,0
20161105-Sturm-MBO/mbo_E4E8.smt2,63023,3840,timeout,,,63025,3072,timeout,,,,0,63027,3072,timeout,,,,0
20161105-Sturm-MBO/mbo_E8E23.smt2,27021,486380,unsat,1.0,6076.0,27089,486100,unsat,1.0,6076.0,,0,28511,484676,unsat,1.0,6076.0,,0
20161105-Sturm-MBO/mbo_E2E7.smt2,16147,299208,unsat,1.0,4605.0,13914,298712,unsat,1.0,4605.0,,0,15792,299232,unsat,1.0,4605.0,,0
20161105-Sturm-MBO/mbo_E20E24.smt2,8074,65228,unsat,1.0,453.0,9620,65568,unsat,1.0,453.0,,0,9831,65620,unsat,1.0,453.0,,0
20161105-Sturm-MBO/mbo_E8E10.smt2,63028,3072,timeout,,,63027,3072,timeout,,,,0,63024,3840,timeout,,,,0
20161105-Sturm-MBO/mbo_E16E24.smt2,63022,3840,timeout,,,63021,3072,timeout,,,,0,63034,3840,timeout,,,,0
20161105-Sturm-MBO/mbo_E3E13.smt2,52054,861580,unsat,1.0,8252.0,51158,861460,unsat,1.0,8252.0,,0,45916,860416,unsat,1.0,8252.0,,0
20161105-Sturm-MBO/mbo_E5.smt2,417,42684,unsat,1.0,1.0,528,42684,unsat,1.0,1.0,,0,443,43448,unsat,1.0,1.0,,0
20161105-Sturm-MBO/mbo_E12E13.smt2,38560,759640,unsat,1.0,7731.0,41920,761316,unsat,1.0,7731.0,,0,41411,761544,unsat,1.0,7731.0,,0
20161105-Sturm-MBO/mbo_E21E24.smt2,1819,50932,unsat,1.0,378.0,2134,50624,unsat,1.0,378.0,,0,2166,50528,unsat,1.0,378.0,,0
20161105-Sturm-MBO/mbo_E1E24.smt2,31221,619824,unsat,1.0,6931.0,37320,620192,unsat,1.0,6931.0,,0,36004,620524,unsat,1.0,6931.0,,0
20161105-Sturm-MBO/mbo_E16E19.smt2,63027,3072,timeout,,,63025,3072,timeout,,,,0,63027,3840,timeout,,,,0
20161105-Sturm-MBO/mbo_E4E10.smt2,63025,3840,timeout,,,63021,3840,timeout,,,,0,63025,3072,timeout,,,,0
20161105-Sturm-MBO/mbo_E5E9.smt2,7897,86568,unsat,1.0,575.0,7946,86732,unsat,1.0,575.0,,0,6894,86244,unsat,1.0,575.0,,0
20161105-Sturm-MBO/mbo_E12.smt2,503,43460,unsat,1.0,209.0,473,42704,unsat,1.0,209.0,,0,506,42684,unsat,1.0,209.0,,0
20161105-Sturm-MBO/mbo_E4.smt2,881,44788,unsat,1.0,563.0,634,43456,unsat,1.0,563.0,,0,633,42676,unsat,1.0,563.0,,0
20161105-Sturm-MBO/mbo_E21E23.smt2,448,42680,unsat,1.0,13.0,380,41908,unsat,1.0,13.0,,0,465,42680,unsat,1.0,13.0,,0
